drug,field,source_type,source_url,source_excerpt,extracted_by,reviewed_by,confidence
Dupilumab,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""DUPILUMAB""","Computed by pulling every individual FAERS report matching this drug's own search_term (DUPILUMAB) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 13441/13441 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Dupilumab,purple_book,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,"purplebooksearch.fda.gov live search table, BLA 761055 (Dupixent), 0 biosimilar(s) on file","fetch_purple_book.py (purplebooksearch.fda.gov live search table, raw staging pass)",,1.0
Dupilumab,applications[761055].regulatory_application,purple_book,https://www.accessdata.fda.gov/drugsatfda_docs/PurpleBook/2026/purplebook-search-August-data-download.csv,"row: Regeneron Pharmaceuticals, Inc. | BLA 761055 | Dupixent | dupilumab | 351(a) | 300MG/2ML Injection Subcutaneous Pre-Filled Syringe | Rx | Licensed | 28-Mar-17 | Original | License 1760 | Product 001 | CDER | Orphan Exclusivity Exp. Date 25-Jan-31",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Dupilumab,applications[761055].orange_book,needs_extraction,,,,,
Efinaconazole,mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa387108-3f36-49af-bbcb-df681d4b9e51,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- extracted text: 12.1 Mechanism of Action JUBLIA topical solution is an azole antifungal [ see Clinical Pharmacology (12.4) ].","deep-extraction pass (LLM-assisted extraction, scale-out backfill; pending human QA)",,0.9
Efinaconazole,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:EFINACONAZOLE&limit=1,"results[0] has no boxed_warning key (checked, none present)","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
Efinaconazole,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""EFINACONAZOLE""&limit=1","openFDA drug/event.json aggregate: total_reports=235, serious=225, deaths=44","fetch_faers.py (openfda drug/event.json, cycle-9 pass)",,1.0
Efinaconazole,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""EFINACONAZOLE""","Computed by pulling every individual FAERS report matching this drug's own search_term (EFINACONAZOLE) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 235/235 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Efinaconazole,purple_book,needs_extraction,,,,,
Efinaconazole,applications[203567].regulatory_application,orange_book,https://api.fda.gov/drug/orangebook.json,"openfda orangebook.json: products.active_ingredients.name=EFINACONAZOLE, application_number N203567, brand_name JUBLIA, applicant_full_name BAUSCH HEALTH AMERICAS INC (originally Valeant/Dow Pharmaceutical Sciences), approval_date 2014-06-06",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Efinaconazole,applications[203567].orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22EFINACONAZOLE%22&limit=100,"openFDA drug/orangebook.json, 1 product row(s) matched on products.active_ingredients.name='EFINACONAZOLE' AND application_number='203567' (of 8 total rows for this ingredient across all applicants)","fetch_orange_book.py (openfda drug/orangebook.json, cycle-9 pass, NDA-pinned)",,1.0
Glycopyrronium,mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52537ea0-9410-1691-e063-6394a90a9468,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- extracted text: 12.1 Mechanism of Action Glycopyrronium is a competitive inhibitor of acetylcholine receptors that are located on certain peripheral tissues, including sweat glands. In hyperhidrosis, glycopyrronium inhibits the action of acetylcholine on sweat glands, reducing sweating.","deep-extraction pass (LLM-assisted extraction, scale-out backfill; pending human QA)",,0.9
Glycopyrronium,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:GLYCOPYRRONIUM&limit=1,"results[0] has no boxed_warning key (checked, none present)","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
Glycopyrronium,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""QBREXZA""&limit=1","openFDA drug/event.json aggregate: total_reports=844, serious=121, deaths=1 -- searched on the brand name QBREXZA rather than the atlas-default generic name: patient.drug.medicinalproduct:""GLYCOPYRRONIUM"" returns 9183 reports whose drugindication counts are dominated by inhaled glycopyrronium-bromide COPD/asthma products (COPD 1824, asthma 891), with hyperhidrosis absent from the top 12, while QBREXZA's own top indication is HYPERHIDROSIS (485 of 844)","fetch_faers.py (openfda drug/event.json, cycle-11 pass)",,1.0
Glycopyrronium,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""QBREXZA""","Computed by pulling every individual FAERS report matching this drug's own search_term (QBREXZA) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 844/844 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Glycopyrronium,purple_book,needs_extraction,,,,,
Glycopyrronium,applications[210361].regulatory_application,orange_book,https://api.fda.gov/drug/orangebook.json,"openfda orangebook.json: products.active_ingredients.name=GLYCOPYRRONIUM TOSYLATE, application_number N210361, application_type N, brand_name QBREXZA, application_full_name JOURNEY MEDICAL CORP, approval_date 20180628, reference_listed_drug true",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Glycopyrronium,applications[210361].orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22GLYCOPYRRONIUM%20TOSYLATE%22&limit=100,"openFDA drug/orangebook.json, 1 product row matched on products.active_ingredients.name='GLYCOPYRRONIUM TOSYLATE' after pinning application_number=210361 (the bare-ingredient query also returns A214448, a DISCONTINUED Padagis US generic ANDA for the same ingredient, which is not this drug's application)","fetch_orange_book.py (openfda drug/orangebook.json, cycle-11 pass)",,1.0
Guselkumab,mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01b4ab20-c027-482f-b358-b9beae545cb3,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- v1 extracted text: 12.1 Mechanism of Action Guselkumab is a human monoclonal IgG1λ antibody that selectively binds to the p19 subunit of interleukin 23 (IL-23) and inhibits its interaction with the IL-23 receptor. IL-23 is a naturally occurring cytokine that is involved in normal inflammatory and immune responses. Guselkumab inhibits the release of proinflammatory cytokines and chemokines.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.9
Guselkumab,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:GUSELKUMAB&limit=1,"results[0] has no boxed_warning key (checked, none present)","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
Guselkumab,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""GUSELKUMAB""&limit=1","openFDA drug/event.json aggregate: total_reports=2320, serious=679, deaths=31","fetch_faers.py (openfda drug/event.json, v2 pass)",,1.0
Guselkumab,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""GUSELKUMAB""","Computed by pulling every individual FAERS report matching this drug's own search_term (GUSELKUMAB) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 2320/2320 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Guselkumab,purple_book,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,"purplebooksearch.fda.gov live search table, BLA 761061 (Tremfya), 0 biosimilar(s) on file","fetch_purple_book.py (purplebooksearch.fda.gov live search table, raw staging pass)",,1.0
Guselkumab,applications[761061].regulatory_application,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,"purplebooksearch.fda.gov live search table: BLA 761061 | Tremfya | guselkumab | 351(a) | Janssen Biotech, Inc. | first approved 2017-07-13",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Guselkumab,applications[761061].orange_book,needs_extraction,,,,,
Hydrogen Peroxide,mechanism_of_action,openfda_label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/209305s000lbl.pdf,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- extracted text: 12.1 Mechanism of Action The mechanism of action for ESKATA for the treatment of seborrheic keratosis is unknown.","deep-extraction pass (LLM-assisted extraction, scale-out backfill; pending human QA)",,0.85
Hydrogen Peroxide,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.brand_name:ESKATA&limit=1,"openFDA drug/label.json has no indexed entry for ESKATA/HYDROGEN PEROXIDE under brand_name, substance_name, or application_number (NDA209305) -- ESKATA is a market-discontinued brand, dropped from openFDA's label index entirely. Confirmed no boxed warning by reading the original FDA-approved label PDF directly (accessdata.fda.gov/drugsatfda_docs/label/2017/209305s000lbl.pdf, Reference ID 4195528): Section 4 Contraindications = 'None', label goes straight from Highlights to Section 5 Warnings and Precautions with no boxed warning section.","fetch_adverse_events.py (ctgov_api results + openfda_label, cycle-12 pass)",,1.0
Hydrogen Peroxide,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""ESKATA""&limit=1","openFDA drug/event.json aggregate: total_reports=212, serious=2, deaths=0. Brand name ESKATA used instead of the atlas-wide generic default: generic term HYDROGEN PEROXIDE returns 521 reports dominated by unrelated OTC products (wound-care wipes, mouthwash, teeth-whitening) per the established run-drugindication-count-first rule; ESKATA's top indication (SEBORRHOEIC KERATOSIS, 159/212) confirms a clean match.","fetch_faers.py (openfda drug/event.json, cycle-12 pass)",,1.0
Hydrogen Peroxide,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""ESKATA""","Computed by pulling every individual FAERS report matching this drug's own search_term (ESKATA) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 212/212 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
